id,label
10928,0.000000
8298,0.000000
10714,0.923964
3991,0.000000
2878,0.923964
9549,0.923964
8410,0.000000
9349,0.000000
2580,0.000000
863,0.923964
5747,0.923964
3286,0.000000
10241,0.923964
9180,0.000000
8403,0.923964
5403,0.923964
11707,0.923964
1780,0.000000
9407,0.923964
5754,0.000000
1484,0.000000
9002,0.000000
8066,0.000020
6079,0.923964
7359,0.923964
12160,0.923964
7742,0.000000
11976,0.000000
5687,0.000000
1305,0.923964
3823,0.923964
2513,0.000000
7765,0.923964
11634,0.000000
499,0.923964
6827,0.923964
9227,0.923964
12209,0.000000
4235,0.923964
2472,0.923964
4677,0.923964
10793,0.000000
11079,0.923964
6858,0.923964
8781,0.000000
5731,0.084751
3712,0.000000
11229,0.923964
7581,0.000000
579,0.000000
3916,0.001547
1669,0.923964
9036,0.923964
11925,0.006232
7843,0.923964
4408,0.923964
3971,0.000000
5094,0.923964
2195,0.414379
3046,0.000000
8386,0.000000
2044,0.000000
10158,0.000000
6709,0.000000
11750,0.000000
4949,0.000000
10956,0.000010
6380,0.000000
1043,0.000000
6031,0.000000
4404,0.923964
4612,0.000000
6315,0.923964
80,0.000066
3023,0.000002
6876,0.923964
8101,0.923964
1142,0.000000
8394,0.923964
2260,0.923964
518,0.923964
7982,0.923964
2923,0.923964
7557,0.000000
9082,0.923964
6160,0.923964
7113,0.000000
8783,0.000001
8490,0.000000
314,0.000089
2613,0.923964
7780,0.000000
9870,0.000000
5544,0.000000
4590,0.923964
6629,0.923964
349,0.000000
4970,0.000000
9071,0.011702
2275,0.923964
4596,0.923964
10662,0.923964
6662,0.923964
6553,0.000000
7392,0.923964
9499,0.000015
7702,0.000000
9956,0.000000
1418,0.000000
1135,0.000000
10152,0.000000
4524,0.000000
1096,0.923964
6404,0.923964
11010,0.923964
5004,0.923964
11197,0.000000
2478,0.923964
10264,0.000000
7593,0.000000
10840,0.000000
866,0.923964
5603,0.000000
2024,0.000000
9175,0.923964
5357,0.923964
2203,0.000000
10339,0.923964
8625,0.000000
4897,0.923964
7750,0.000000
10798,0.923964
9536,0.000018
6422,0.923964
5508,0.923964
7066,0.923964
3535,0.923964
4336,0.923964
4806,0.000000
4159,0.000000
11944,0.923964
4414,0.000000
1696,0.923964
11470,0.923964
8610,0.923964
4846,0.534239
175,0.923964
10030,0.923964
5991,0.000000
9419,0.923964
8142,0.923964
4151,0.000000
8800,0.923964
7115,0.000000
4545,0.000000
7064,0.037317
4337,0.000000
486,0.923964
11538,0.000000
8636,0.923964
10293,0.923964
3422,0.923964
10957,0.923964
10425,0.923964
2628,0.923964
2414,0.000000
1931,0.000002
12259,0.923964
2772,0.059762
5784,0.923964
1308,0.923964
11982,0.923964
4504,0.000000
8213,0.923964
5517,0.000000
12431,0.923964
1002,0.923964
5232,0.923964
8978,0.000000
9745,0.000000
8942,0.000000
5474,0.000000
2592,0.000000
12226,0.923964
2651,0.923964
9790,0.000000
11807,0.000000
9967,0.923964
467,0.923964
11938,0.923964
9854,0.000018
3084,0.000000
2298,0.000000
7549,0.000000
7241,0.000000
11305,0.923964
3435,0.923964
9982,0.923964
4684,0.923964
9217,0.923964
583,0.000000
8752,0.000000
5979,0.923964
1859,0.923964
4132,0.923964
8805,0.000000
10444,0.923964
763,0.923964
9686,0.923964
1891,0.923964
7227,0.000000
2467,0.923964
7492,0.923964
9362,0.923964
6881,0.000000
7984,0.000015
2264,0.000299
647,0.000000
615,0.000000
5416,0.000001
6166,0.000000
7409,0.000000
12140,0.001642
8195,0.000377
3307,0.000000
9370,0.000000
128,0.000000
1830,0.000000
6350,0.000000
8563,0.000000
9983,0.000002
11529,0.000000
11975,0.923964
3785,0.923964
8224,0.923964
6073,0.923964
12246,0.923964
5163,0.923964
5576,0.000005
1131,0.923964
8159,0.923964
1923,0.000000
11394,0.923964
1198,0.000000
10150,0.016901
10814,0.000000
7635,0.060900
10973,0.923964
8145,0.923964
3544,0.923964
10358,0.000000
9580,0.000000
3466,0.000066
4560,0.000000
5264,0.923964
6955,0.923964
8882,0.923964
6201,0.923964
8839,0.923964
6813,0.923964
9323,0.923964
9494,0.000000
3830,0.000000
3944,0.000024
5900,0.000000
2952,0.923964
954,0.013627
379,0.923964
10724,0.923964
9594,0.923964
3626,0.923964
6782,0.000000
1755,0.923964
11715,0.923964
12026,0.923964
980,0.923964
4915,0.923964
10231,0.923964
3230,0.000000
8347,0.923964
12276,0.000000
3572,0.923964
2572,0.007283
9380,0.923964
64,0.001409
2611,0.000000
3777,0.000006
55,0.000000
880,0.000000
2586,0.000000
600,0.000000
4739,0.000033
6355,0.923964
7720,0.000189
7132,0.010251
7109,0.000000
12266,0.923964
5658,0.544068
11152,0.923964
3969,0.923964
2213,0.000000
6562,0.000000
6029,0.000000
3447,0.000000
4027,0.923964
12348,0.923964
9275,0.923964
4762,0.000004
7874,0.923964
6173,0.616644
1933,0.555714
10146,0.923964
1089,0.923964
6739,0.000000
1352,0.000127
10002,0.000000
8585,0.000000
1022,0.000000
805,0.923964
7128,0.000000
7174,0.000000
8339,0.923964
11272,0.923964
12242,0.000000
9131,0.000000
7458,0.923964
5382,0.923964
3164,0.000000
3070,0.923964
6525,0.923964
10560,0.000000
9664,0.923964
2561,0.923964
1465,0.000017
8556,0.923964
11303,0.923964
3251,0.000045
5709,0.000000
7979,0.000000
2127,0.000000
4813,0.000000
62,0.923964
11717,0.923964
555,0.923964
4853,0.000000
2110,0.923964
1307,0.000000
3123,0.000002
9824,0.000000
10994,0.923964
5683,0.000000
11201,0.923964
11638,0.000000
10946,0.923964
7251,0.923964
9121,0.000000
12346,0.000000
11855,0.923964
11269,0.923964
10306,0.923964
11419,0.923964
935,0.923964
1555,0.000000
7265,0.923964
5964,0.000000
5426,0.923964
9950,0.000000
401,0.923964
7269,0.000000
5818,0.000000
6301,0.923964
6839,0.923964
3282,0.000000
9355,0.000000
10673,0.923964
8229,0.923964
6711,0.000000
10612,0.923964
268,0.000000
1705,0.923964
11797,0.000000
9507,0.000000
2851,0.000000
7479,0.923964
8404,0.000000
8677,0.923964
915,0.569637
1123,0.000000
1970,0.923964
2016,0.000064
8181,0.000000
4396,0.923964
6600,0.923964
11968,0.000000
6356,0.923964
8489,0.000000
1646,0.000000
6347,0.379806
7389,0.000000
4816,0.923964
9053,0.000000
990,0.000000
4706,0.000000
8212,0.923964
12131,0.923964
6288,0.923964
11288,0.000000
10839,0.000000
5182,0.000000
9374,0.000000
5236,0.923964
1644,0.923964
3673,0.000000
9502,0.000000
6188,0.923964
6723,0.000000
5657,0.372974
10387,0.923964
340,0.000000
10400,0.923964
9066,0.923964
9568,0.923964
6267,0.000000
5812,0.465661
7486,0.000000
6016,0.923964
709,0.923964
6009,0.000000
6208,0.923964
4085,0.000000
3736,0.923964
12488,0.923964
4463,0.000007
4002,0.002370
7367,0.923964
2376,0.923964
3811,0.923964
7334,0.923964
9621,0.000000
10653,0.000000
3805,0.923964
6845,0.000027
3017,0.000000
1058,0.923964
6066,0.923964
8630,0.923964
395,0.923964
1562,0.923964
2843,0.923964
5154,0.000000
6962,0.578944
956,0.923964
5891,0.000000
238,0.923964
12065,0.000000
11250,0.923964
2150,0.000000
2743,0.923964
8408,0.000000
1435,0.923964
4101,0.000000
1626,0.000000
462,0.000000
3076,0.923964
8826,0.000000
12132,0.046863
2793,0.000000
11213,0.923964
10615,0.000000
2666,0.000005
12198,0.000000
6468,0.923964
7838,0.923964
10169,0.923964
7198,0.923964
10340,0.000000
10257,0.000006
10111,0.000000
1402,0.923964
10797,0.000000
7714,0.000000
6584,0.000000
5588,0.923964
9703,0.923964
11124,0.000003
3841,0.000000
10515,0.000000
89,0.000000
8512,0.923964
10524,0.923964
1083,0.923964
4005,0.000000
4631,0.923964
4008,0.000000
4094,0.000000
3720,0.000000
4509,0.000000
5801,0.923964
31,0.923964
6292,0.923964
10045,0.923964
6148,0.923964
9683,0.000000
10583,0.923964
5468,0.923964
4139,0.000000
9265,0.000000
4212,0.000000
4010,0.000000
7998,0.923964
11483,0.923964
1338,0.000001
1838,0.923964
4984,0.923964
365,0.923964
3727,0.000000
1068,0.923964
5380,0.923964
1384,0.319101
6296,0.000000
2033,0.923964
9309,0.000000
5224,0.923964
3240,0.923964
4733,0.923964
3759,0.000000
1049,0.000000
309,0.000000
6497,0.923964
7697,0.000000
1051,0.000000
2476,0.923964
4595,0.000000
8603,0.923964
9878,0.000000
8222,0.000000
4502,0.923964
9406,0.000000
242,0.923964
927,0.000000
3195,0.923964
5619,0.923964
7565,0.000000
11814,0.923964
616,0.923964
4559,0.923964
5271,0.923964
11193,0.923964
6807,0.000001
4873,0.923964
11642,0.923964
11294,0.923964
4307,0.923964
3994,0.000000
6763,0.923964
11451,0.923964
745,0.923964
972,0.923964
690,0.654276
7629,0.000000
2450,0.923964
3616,0.215738
3964,0.000000
3471,0.923964
3353,0.000000
12253,0.923964
2307,0.000000
8430,0.923964
247,0.923964
6121,0.923964
1128,0.000000
2143,0.923964
4368,0.000003
5320,0.923964
1111,0.000000
8817,0.923964
11736,0.000000
7683,0.923964
8840,0.000000
12270,0.923964
831,0.000000
2063,0.923964
930,0.923964
5540,0.000000
9589,0.923964
5371,0.923964
8601,0.923964
11973,0.002343
1343,0.923964
3582,0.923964
9332,0.000000
3538,0.923964
8659,0.000000
1390,0.000000
5604,0.923964
7023,0.000000
9138,0.923964
12006,0.923964
4810,0.000000
11396,0.000000
7393,0.923964
12452,0.923964
1852,0.000000
7207,0.000349
4729,0.923964
7080,0.923964
10424,0.000000
5478,0.923964
9077,0.000000
10554,0.923964
6728,0.923964
11872,0.000000
10951,0.923964
10435,0.000000
7789,0.923964
11108,0.000000
3497,0.923964
4475,0.000000
3381,0.000008
4781,0.000000
4664,0.923964
12096,0.923964
12260,0.923964
202,0.000000
355,0.923964
10745,0.000001
1172,0.923964
1668,0.000004
10095,0.000000
8344,0.923964
8756,0.923964
1466,0.000000
9030,0.923964
7000,0.923964
5908,0.923964
6502,0.923964
11711,0.923964
10837,0.181611
1365,0.000089
6697,0.000000
5290,0.000001
2342,0.923964
4674,0.923964
772,0.000000
6392,0.000000
6922,0.000000
8070,0.923964
7344,0.923964
4614,0.000000
3112,0.923964
11862,0.923964
7437,0.000000
5167,0.000000
8281,0.923964
5469,0.923964
3966,0.923964
11231,0.923964
10132,0.000000
7313,0.000000
11125,0.923964
11131,0.000000
4486,0.000000
7818,0.923964
4355,0.000000
4979,0.923964
9949,0.000070
2130,0.000000
9007,0.000031
9609,0.000000
6596,0.923964
9415,0.923964
12117,0.923964
8996,0.031371
4461,0.000000
1005,0.000000
11215,0.000000
2692,0.923964
7676,0.000000
9301,0.000292
5587,0.923964
1212,0.000000
9800,0.000000
1341,0.000000
5170,0.213360
3636,0.000000
7641,0.923964
7790,0.923964
359,0.000005
2786,0.923964
3960,0.923964
4203,0.923964
8982,0.923964
5847,0.000000
5757,0.000000
6206,0.923964
11799,0.923964
3699,0.000000
1408,0.000000
12391,0.923964
4880,0.000002
1345,0.000000
269,0.923964
9444,0.000000
12420,0.000000
8718,0.000000
9692,0.000000
12169,0.000000
9421,0.923964
6959,0.000000
6253,0.923964
9296,0.923964
879,0.923964
5919,0.923964
7289,0.000000
3140,0.923964
7489,0.923964
9599,0.923964
3444,0.000000
12165,0.923964
10875,0.923964
6277,0.923964
11710,0.000000
2848,0.000000
5866,0.000000
2188,0.000000
8633,0.923964
10949,0.000000
8620,0.923964
10572,0.000000
10835,0.000000
3132,0.000000
4854,0.923964
7331,0.000000
3996,0.923964
10552,0.000000
2393,0.923964
10566,0.923964
11507,0.923964
2366,0.923964
6747,0.000006
7547,0.923964
5312,0.000000
6705,0.000000
4851,0.000000
8990,0.923964
8647,0.000000
7186,0.000019
2671,0.923964
2328,0.000000
6136,0.000017
7201,0.000000
11088,0.000000
9740,0.923964
233,0.000000
9618,0.923964
10728,0.000000
6821,0.161481
8459,0.000000
1738,0.000000
1075,0.923964
2183,0.000000
6062,0.000000
9577,0.923964
10577,0.000000
11902,0.923964
9056,0.000000
8138,0.160167
6086,0.923964
9424,0.923964
7024,0.000000
6300,0.000000
9600,0.025736
9776,0.923964
1559,0.000000
3867,0.923964
11195,0.923964
11081,0.923964
3744,0.923964
5605,0.000000
9249,0.923964
3694,0.000000
12158,0.923964
3198,0.923964
9183,0.000000
4692,0.000000
3037,0.923964
10623,0.000000
6385,0.923964
712,0.923964
2113,0.000000
1627,0.000000
10876,0.923964
3187,0.923964
9483,0.000000
6726,0.000000
7466,0.000005
7403,0.923964
6575,0.000000
9978,0.003333
5003,0.923964
2276,0.923964
2269,0.000000
10071,0.000000
2833,0.923964
49,0.923964
6797,0.923964
1228,0.000000
7282,0.000000
3404,0.000031
3021,0.923964
1911,0.825313
890,0.923964
4566,0.923964
9778,0.923964
12056,0.923964
530,0.000000
3836,0.923964
7203,0.000003
11023,0.923964
8565,0.923964
7058,0.000000
8649,0.000000
6215,0.923964
2713,0.923964
4830,0.000000
10325,0.000000
3932,0.000000
2971,0.923964
4329,0.000000
9571,0.000000
10053,0.923964
9514,0.000000
8417,0.000000
2705,0.000000
1269,0.923964
9086,0.923964
9261,0.923964
5635,0.923964
5476,0.000000
4581,0.923964
9112,0.000061
8476,0.923964
4838,0.923964
130,0.923964
11335,0.923964
1919,0.923964
2261,0.923964
5078,0.923964
8928,0.000000
3754,0.923964
12084,0.000005
5494,0.923964
7370,0.923964
6538,0.000000
11669,0.923964
11080,0.923964
7310,0.000000
11787,0.923964
744,0.923964
7967,0.923964
11007,0.923964
11589,0.923964
10877,0.000002
5313,0.000146
942,0.000000
7695,0.923964
6950,0.923964
10295,0.000000
12040,0.923964
11148,0.923964
2731,0.000000
1226,0.000000
8983,0.923964
12467,0.000438
11950,0.000000
5428,0.923964
9739,0.000001
6475,0.468473
9920,0.923964
8148,0.923964
5808,0.923964
1620,0.923964
11734,0.000293
11741,0.006751
1333,0.923964
4553,0.000000
6964,0.048290
2358,0.923964
3919,0.923964
8986,0.923964
2625,0.000000
7659,0.923964
1415,0.000000
3408,0.923964
3648,0.923964
9696,0.923964
10451,0.000000
6243,0.000002
2039,0.000000
524,0.000002
10936,0.923964
9905,0.000382
9851,0.923964
1272,0.923964
10276,0.000005
1404,0.000000
10232,0.923964
11744,0.000004
1443,0.923964
11791,0.923964
8531,0.000000
11693,0.000000
1551,0.000000
2684,0.923964
5972,0.923964
4082,0.923964
9993,0.000000
12156,0.923964
682,0.000000
7792,0.000000
475,0.923964
10687,0.000000
1325,0.000077
8050,0.923964
8753,0.000000
2374,0.923964
3842,0.000000
4054,0.923964
611,0.000000
9304,0.923964
2017,0.000000
6175,0.923964
5743,0.000000
7195,0.923964
3907,0.923964
12175,0.923964
8498,0.000000
10496,0.923964
10133,0.000000
1680,0.000000
388,0.000000
2483,0.923964
6140,0.923964
10811,0.923964
2357,0.923964
11751,0.000000
5509,0.923964
3207,0.000000
10551,0.923964
3159,0.371652
8985,0.923964
1814,0.923964
4169,0.000000
8320,0.000000
11444,0.000000
4544,0.000029
8450,0.000000
5553,0.000927
12061,0.923964
6796,0.000000
7372,0.923964
867,0.000000
12456,0.923964
1523,0.000000
5797,0.000168
2620,0.000000
10022,0.923964
4629,0.000000
4747,0.818714
10003,0.923964
9518,0.000004
9526,0.923964
10376,0.000000
10780,0.000000
10960,0.003305
4599,0.923964
1446,0.000000
2,0.923964
7537,0.923964
1487,0.000002
8582,0.000000
2463,0.000000
3006,0.923964
6890,0.000000
2804,0.923964
502,0.000000
10050,0.000000
2921,0.000008
9581,0.000000
4340,0.923964
755,0.000000
3846,0.374163
9742,0.923964
11078,0.000000
8611,0.923964
5257,0.000000
10137,0.000800
8529,0.000000
8184,0.000000
7089,0.000000
10899,0.923964
3280,0.000004
12389,0.000000
11031,0.000000
9866,0.923964
2315,0.923964
5457,0.923964
3606,0.923964
7046,0.000000
8253,0.000000
4831,0.000019
1746,0.923964
4917,0.000000
6167,0.000000
5795,0.923964
3334,0.923964
2155,0.923964
10337,0.000000
5966,0.923964
9582,0.000000
2045,0.923964
715,0.923964
11320,0.923964
5530,0.000000
1881,0.923964
5279,0.923964
1086,0.923964
737,0.000000
2981,0.923964
10927,0.000000
7522,0.000000
2171,0.923964
12098,0.923964
12394,0.000000
1642,0.923964
10881,0.923964
6977,0.000001
6776,0.000000
10763,0.000000
1392,0.000000
6499,0.923964
7867,0.000000
911,0.000001
4775,0.260418
4776,0.000005
10895,0.923964
5820,0.923964
12296,0.000000
1319,0.923964
257,0.923964
4870,0.923964
6585,0.923964
1264,0.000000
6637,0.923964
6871,0.000000
8580,0.000000
8244,0.000000
11400,0.923964
8484,0.000000
10961,0.923964
5235,0.923964
669,0.923964
536,0.923964
2754,0.000000
430,0.923964
10407,0.000000
8679,0.000000
9537,0.923964
3822,0.000000
18,0.923964
11036,0.923964
4352,0.923964
8968,0.923964
11256,0.000000
983,0.923964
4859,0.000000
4444,0.000000
3697,0.923964
3143,0.923964
9122,0.000053
3386,0.000000
7578,0.064671
4127,0.000000
11542,0.923964
11746,0.000004
2880,0.000000
10983,0.923964
10093,0.000568
6937,0.000002
10737,0.000000
1556,0.000000
12409,0.923964
5378,0.923964
7455,0.923964
975,0.000000
1082,0.923964
9073,0.923964
1955,0.000000
11886,0.923964
6625,0.923964
11005,0.923964
3170,0.923964
6429,0.923964
8538,0.000022
353,0.923964
4898,0.923964
6283,0.923964
11547,0.000000
4457,0.923964
2479,0.000000
2361,0.143312
4992,0.923964
232,0.095237
4379,0.000000
11446,0.000000
3169,0.000000
11813,0.000000
2443,0.000000
7114,0.923964
12297,0.000000
10726,0.000887
2826,0.923964
7200,0.923964
11826,0.000551
1046,0.000716
6022,0.923964
7699,0.000000
8516,0.923964
5484,0.923964
1291,0.000000
10902,0.923964
1999,0.000000
1067,0.923964
9123,0.000000
8311,0.000000
4279,0.000000
8926,0.000000
8144,0.000000
2997,0.000000
7317,0.000000
6455,0.923964
5136,0.000000
11498,0.000000
6150,0.000000
12359,0.923964
1200,0.923964
3461,0.000000
6036,0.023074
1072,0.601565
5098,0.923964
2001,0.923964
9190,0.923964
4395,0.000003
6305,0.923964
4051,0.000000
10305,0.923964
9637,0.923964
5488,0.923964
2370,0.000001
11721,0.000000
1917,0.923964
6540,0.923964
8110,0.923964
6533,0.000000
5175,0.390251
7858,0.000000
11833,0.923964
10471,0.000000
992,0.923964
9542,0.000000
4593,0.923964
10242,0.923964
3069,0.923964
11861,0.923964
227,0.923964
9807,0.923964
11072,0.002761
3641,0.923964
386,0.000000
6560,0.923964
5129,0.000004
8385,0.005108
3443,0.000000
8883,0.923964
9503,0.000000
6164,0.000000
7235,0.000000
5931,0.923964
9238,0.923964
3587,0.923964
6366,0.014541
1217,0.923964
5713,0.000000
6868,0.923964
8346,0.923964
7362,0.000000
8278,0.923964
5298,0.060062
36,0.000000
6271,0.000000
9936,0.000000
8467,0.923964
11909,0.000000
10715,0.923964
5020,0.000001
8663,0.923964
1292,0.014337
2545,0.000000
9757,0.000000
7341,0.923964
11646,0.923964
10349,0.923964
4633,0.000400
7646,0.000000
8874,0.000000
5445,0.000000
4717,0.923964
5861,0.000000
6251,0.000000
1936,0.000003
1304,0.923964
11316,0.923964
994,0.000000
5905,0.923964
976,0.000005
8737,0.000067
3534,0.074564
7366,0.000000
7612,0.923964
10607,0.000000
4266,0.000000
11686,0.923964
9263,0.923964
3005,0.000000
10081,0.000000
4510,0.000000
7601,0.923964
4515,0.923964
3242,0.000000
984,0.923964
11597,0.000000
7093,0.923964
5591,0.923964
5715,0.923964
5473,0.923964
12023,0.923964
6803,0.923964
3539,0.923964
4316,0.923964
4353,0.923964
9601,0.000000
12453,0.923964
244,0.923964
2436,0.000000
1054,0.923964
3419,0.923964
10249,0.923964
10060,0.923964
294,0.000000
8530,0.000000
10200,0.000000
5303,0.000000
1243,0.000000
4322,0.923964
12267,0.669710
4730,0.923964
922,0.923964
1452,0.923964
11878,0.923964
10886,0.000000
4800,0.000000
10683,0.923964
8586,0.000000
6804,0.923964
4269,0.000000
4335,0.923964
4957,0.000000
7454,0.923964
2649,0.000000
4083,0.923964
11050,0.923964
8367,0.000000
3025,0.000000
7670,0.000000
11479,0.000000
11510,0.923964
12473,0.000000
5300,0.000000
3455,0.923964
770,0.923964
11445,0.923964
1171,0.000000
6543,0.000000
9903,0.923964
12110,0.000000
11311,0.923964
11630,0.923964
11981,0.000000
6814,0.923964
10522,0.923964
11685,0.001186
4252,0.923964
817,0.000000
1145,0.923964
7259,0.923964
228,0.000000
9215,0.000000
5688,0.923964
206,0.000002
8520,0.000026
2071,0.923964
4273,0.000000
10999,0.000000
3330,0.000000
754,0.000000
7125,0.000000
4659,0.000000
7543,0.923964
6677,0.000001
4808,0.923964
6263,0.000000
9095,0.634233
11983,0.923964
5907,0.000025
4036,0.923964
4477,0.000000
5641,0.923964
8486,0.923964
664,0.000000
11128,0.923964
1689,0.000000
6788,0.000000
5449,0.923964
1144,0.923964
392,0.207551
11281,0.923964
10256,0.923964
1107,0.000000
120,0.000000
11450,0.000000
134,0.000000
4297,0.923964
7794,0.000000
11138,0.923964
7249,0.000000
7763,0.000000
4056,0.000012
3902,0.000248
8503,0.923964
8857,0.923964
1229,0.000000
5786,0.000000
1610,0.923964
11194,0.923964
10445,0.923964
7865,0.000000
9839,0.923964
4221,0.000000
4250,0.000000
1964,0.033335
1575,0.923964
2821,0.001143
8837,0.923964
1789,0.923964
2201,0.923964
4459,0.000000
6410,0.000000
9755,0.000000
5622,0.000000
11662,0.000000
9061,0.923964
1926,0.000000
4017,0.008560
2714,0.923964
5367,0.923964
8338,0.000000
12411,0.923964
10695,0.923964
11941,0.923964
1463,0.000000
4267,0.923964
4606,0.923964
2118,0.000002
614,0.000005
2646,0.000000
557,0.923964
5208,0.000000
3183,0.000000
1995,0.000000
9382,0.000000
3543,0.000001
5243,0.923964
10184,0.000000
10563,0.923964
6362,0.000000
11550,0.923964
11314,0.923964
8521,0.000000
5395,0.923964
10297,0.923964
10824,0.000000
8058,0.923964
4657,0.000000
7831,0.000000
11473,0.923964
3182,0.923964
6593,0.923964
3083,0.923964
4299,0.923964
2961,0.923964
11100,0.923964
1412,0.000000
5365,0.000000
1754,0.000000
7103,0.000000
3424,0.923964
7173,0.000000
90,0.420571
1132,0.000001
573,0.000705
53,0.000000
7210,0.000000
9313,0.000002
9995,0.009289
8637,0.923964
11601,0.923964
4490,0.303101
7576,0.000000
4144,0.923964
9006,0.923964
10677,0.000014
10989,0.000000
1421,0.923964
9813,0.000000
4305,0.923964
6522,0.000000
4636,0.923964
3204,0.923964
5712,0.000013
9058,0.443509
11663,0.923964
8713,0.923964
4378,0.923964
197,0.923964
846,0.923964
10630,0.000000
12262,0.923964
4887,0.923964
12441,0.000000
9917,0.923964
2640,0.000000
1265,0.000000
7248,0.923964
2172,0.000756
4070,0.000000
2927,0.923964
7202,0.000000
7124,0.000000
2060,0.923964
2449,0.000000
7736,0.923964
12295,0.000000
6681,0.000000
9584,0.923964
7938,0.923964
2347,0.497420
6342,0.000000
8371,0.000000
7091,0.000132
65,0.923964
12463,0.923964
6855,0.000000
3877,0.923964
3462,0.000000
2959,0.000000
10171,0.000000
646,0.001630
8025,0.000000
3703,0.000000
1334,0.923964
9012,0.000000
7500,0.722896
3810,0.923964
1733,0.923964
3288,0.923964
957,0.923964
3690,0.923964
11135,0.000000
8988,0.000047
3685,0.000000
6321,0.923964
4707,0.000000
6519,0.000000
6649,0.923964
3940,0.923964
9893,0.000000
12352,0.923964
3530,0.923964
404,0.000000
7484,0.923964
1148,0.000000
8449,0.923964
11372,0.000001
10829,0.923964
3441,0.923964
1234,0.000000
1735,0.000000
10123,0.000000
2661,0.923964
1568,0.923964
9338,0.000000
5934,0.000000
4098,0.000000
12336,0.000000
6501,0.000000
11517,0.000000
4449,0.000000
4007,0.000000
6822,0.923964
7997,0.000000
11591,0.000002
940,0.923964
9706,0.406451
7704,0.923964
3293,0.923964
3644,0.000000
4012,0.000000
9857,0.000000
1006,0.923964
11598,0.923964
4259,0.923964
11398,0.923964
7494,0.923964
1456,0.000000
5376,0.923964
6401,0.000000
5007,0.000000
1781,0.923964
420,0.923964
11876,0.000000
11548,0.923964
2165,0.000000
2817,0.000000
7764,0.923964
9259,0.923964
2500,0.000000
11874,0.923964
6087,0.923964
5041,0.640659
8242,0.923964
8897,0.923964
10382,0.000000
8790,0.024656
9235,0.221056
118,0.923964
5388,0.923964
3525,0.000000
12112,0.923964
7685,0.000000
1468,0.923964
4727,0.049204
7863,0.000000
963,0.923964
609,0.000000
11086,0.000000
3683,0.000000
1470,0.923964
1201,0.923964
8802,0.923964
11784,0.000308
1306,0.923964
1344,0.000004
3652,0.000000
8519,0.923964
61,0.000000
2105,0.000000
1776,0.923964
2280,0.923964
8108,0.923964
6672,0.923964
9115,0.923964
4761,0.000000
4416,0.923964
4865,0.923964
3677,0.923964
970,0.923964
1391,0.015723
3903,0.000000
9000,0.923964
6691,0.000000
7877,0.000000
5562,0.923964
10525,0.561419
10760,0.000000
11824,0.329147
2227,0.000151
4471,0.923964
476,0.000000
2128,0.000000
8743,0.000163
869,0.000000
3605,0.000000
5115,0.000001
9843,0.923964
6184,0.000000
644,0.923964
4124,0.000000
8431,0.000000
3832,0.000000
6334,0.000003
286,0.923964
5843,0.923964
4681,0.000000
6606,0.923964
5227,0.000000
5454,0.923964
8365,0.000022
683,0.000000
11777,0.000002
1588,0.000000
886,0.000000
10642,0.923964
144,0.005810
7785,0.923964
4944,0.000211
6631,0.923964
8766,0.000000
3701,0.923964
3983,0.000000
8727,0.923964
12335,0.074743
3869,0.000000
6007,0.923964
5598,0.000000
5633,0.923964
1764,0.923964
10223,0.000000
7577,0.923964
3511,0.923964
1480,0.000000
428,0.000000
12088,0.923964
5661,0.000000
1437,0.923964
10244,0.923964
6491,0.923964
4230,0.923964
6965,0.000000
11137,0.000000
2953,0.000000
4868,0.001441
11674,0.500071
10534,0.923964
7541,0.923964
2004,0.923964
2536,0.000000
5432,0.923964
8673,0.923964
1429,0.923964
6488,0.000000
1214,0.923964
5241,0.923964
11600,0.396273
10734,0.000000
6656,0.000000
408,0.000000
12426,0.000000
2471,0.923964
10326,0.923964
8072,0.923964
115,0.000000
6181,0.000002
775,0.000000
6996,0.923964
8115,0.000000
8895,0.000000
4245,0.923964
6002,0.000000
5781,0.000000
147,0.923964
9179,0.923964
7140,0.000000
7253,0.000000
7363,0.000001
4411,0.923964
8495,0.000000
8623,0.000000
10784,0.000000
7416,0.002811
10109,0.000000
2905,0.601954
7517,0.923964
7740,0.000000
209,0.000000
3009,0.923964
8704,0.000000
11167,0.000000
6128,0.923964
6604,0.000000
12237,0.923964
11871,0.923964
6988,0.000006
11159,0.923964
6801,0.000000
1542,0.923964
4210,0.923964
11737,0.191832
8672,0.923964
12282,0.923964
8566,0.000000
1725,0.923964
10644,0.923964
7255,0.923964
5237,0.923964
4195,0.923964
11358,0.923964
9529,0.000000
8577,0.000000
8763,0.177044
12291,0.923964
6994,0.923964
9566,0.923964
7807,0.923964
8090,0.000000
7881,0.923964
3425,0.923964
3793,0.923964
5579,0.000000
3954,0.923964
4321,0.923964
12333,0.923964
5439,0.000003
4140,0.000000
9522,0.000000
3509,0.923964
9530,0.923964
6238,0.000000
9245,0.923964
9482,0.000000
1671,0.923964
5249,0.000000
7355,0.000000
7847,0.000001
4366,0.000000
2141,0.000000
1663,0.000423
726,0.000000
1050,0.000000
9280,0.923964
1611,0.000001
7230,0.046754
10301,0.000000
4327,0.923964
3149,0.923964
2453,0.000000
1840,0.923964
8754,0.000000
5794,0.923964
3911,0.000000
5495,0.923964
4817,0.000000
9587,0.000000
3930,0.000000
10985,0.923964
8945,0.000000
5217,0.923964
